Filling queue with 20000 CIFAR images before starting to train. This will take a few minutes.
2016-10-15 01:34:18.610808: step 0, loss = 4.67 (5.9 examples/sec; 21.874 sec/batch)
2016-10-15 02:50:51.417128: step 25720, loss = 0.93 (746.7 examples/sec; 0.171 sec/batch)
2016-10-15 02:50:53.180346: step 25730, loss = 1.02 (725.3 examples/sec; 0.176 sec/batch)
2016-10-15 02:50:54.938173: step 25740, loss = 0.91 (742.5 examples/sec; 0.172 sec/batch)
2016-10-15 02:50:56.702763: step 25750, loss = 0.75 (744.2 examples/sec; 0.172 sec/batch)
2016-10-15 02:50:58.470660: step 25760, loss = 0.76 (706.2 examples/sec; 0.181 sec/batch)
2016-10-15 02:51:00.236460: step 25770, loss = 0.79 (710.9 examples/sec; 0.180 sec/batch)
2016-10-15 02:51:02.010776: step 25780, loss = 0.77 (730.4 examples/sec; 0.175 sec/batch)
2016-10-15 02:51:03.774690: step 25790, loss = 0.68 (708.2 examples/sec; 0.181 sec/batch)
2016-10-15 02:51:05.537121: step 25800, loss = 0.76 (727.8 examples/sec; 0.176 sec/batch)
2016-10-15 02:51:07.477369: step 25810, loss = 0.93 (727.8 examples/sec; 0.176 sec/batch)
2016-10-15 02:51:09.240100: step 25820, loss = 0.82 (716.1 examples/sec; 0.179 sec/batch)
2016-10-15 02:51:10.993399: step 25830, loss = 0.82 (739.8 examples/sec; 0.173 sec/batch)
2016-10-15 02:51:12.763937: step 25840, loss = 0.78 (731.5 examples/sec; 0.175 sec/batch)
2016-10-15 02:51:14.526839: step 25850, loss = 0.68 (735.2 examples/sec; 0.174 sec/batch)
2016-10-15 02:51:16.282434: step 25860, loss = 0.74 (723.8 examples/sec; 0.177 sec/batch)
2016-10-15 02:51:18.050713: step 25870, loss = 0.83 (708.2 examples/sec; 0.181 sec/batch)
2016-10-15 02:51:19.805288: step 25880, loss = 0.90 (741.4 examples/sec; 0.173 sec/batch)
2016-10-15 02:51:21.569335: step 25890, loss = 0.78 (720.7 examples/sec; 0.178 sec/batch)
2016-10-15 02:51:23.323440: step 25900, loss = 0.90 (741.6 examples/sec; 0.173 sec/batch)
2016-10-15 02:51:25.262712: step 25910, loss = 0.76 (759.0 examples/sec; 0.169 sec/batch)
2016-10-15 02:51:27.034796: step 25920, loss = 0.75 (734.9 examples/sec; 0.174 sec/batch)
2016-10-15 02:51:28.793173: step 25930, loss = 0.82 (722.4 examples/sec; 0.177 sec/batch)
2016-10-15 02:51:30.557261: step 25940, loss = 0.64 (706.4 examples/sec; 0.181 sec/batch)
2016-10-15 02:51:32.310796: step 25950, loss = 0.84 (733.8 examples/sec; 0.174 sec/batch)
2016-10-15 02:51:34.064311: step 25960, loss = 0.82 (731.7 examples/sec; 0.175 sec/batch)
2016-10-15 02:51:35.821261: step 25970, loss = 0.78 (711.1 examples/sec; 0.180 sec/batch)
2016-10-15 02:51:37.575672: step 25980, loss = 0.88 (724.1 examples/sec; 0.177 sec/batch)
2016-10-15 02:51:39.329691: step 25990, loss = 0.67 (753.6 examples/sec; 0.170 sec/batch)
2016-10-15 02:51:41.095354: step 26000, loss = 0.76 (725.1 examples/sec; 0.177 sec/batch)
2016-10-15 02:51:43.662532: step 26010, loss = 1.06 (728.5 examples/sec; 0.176 sec/batch)
2016-10-15 02:51:45.423977: step 26020, loss = 0.85 (727.1 examples/sec; 0.176 sec/batch)
2016-10-15 02:51:47.187225: step 26030, loss = 0.94 (722.5 examples/sec; 0.177 sec/batch)
2016-10-15 02:51:48.937499: step 26040, loss = 0.80 (736.6 examples/sec; 0.174 sec/batch)
2016-10-15 02:51:50.696980: step 26050, loss = 0.77 (722.8 examples/sec; 0.177 sec/batch)
2016-10-15 02:51:52.452918: step 26060, loss = 0.84 (719.6 examples/sec; 0.178 sec/batch)
2016-10-15 02:51:54.212627: step 26070, loss = 0.81 (719.4 examples/sec; 0.178 sec/batch)
2016-10-15 02:51:55.982139: step 26080, loss = 0.86 (763.0 examples/sec; 0.168 sec/batch)
2016-10-15 02:51:57.745881: step 26090, loss = 0.93 (720.5 examples/sec; 0.178 sec/batch)
2016-10-15 02:51:59.501733: step 26100, loss = 0.98 (715.5 examples/sec; 0.179 sec/batch)
2016-10-15 02:52:01.454353: step 26110, loss = 0.96 (733.0 examples/sec; 0.175 sec/batch)
2016-10-15 02:52:03.210245: step 26120, loss = 0.69 (712.7 examples/sec; 0.180 sec/batch)
2016-10-15 02:52:04.974006: step 26130, loss = 0.81 (734.5 examples/sec; 0.174 sec/batch)
2016-10-15 02:52:06.734879: step 26140, loss = 0.99 (735.0 examples/sec; 0.174 sec/batch)
2016-10-15 02:52:08.499683: step 26150, loss = 0.94 (712.3 examples/sec; 0.180 sec/batch)
2016-10-15 02:52:10.256392: step 26160, loss = 0.88 (741.1 examples/sec; 0.173 sec/batch)
2016-10-15 02:52:12.021054: step 26170, loss = 0.83 (709.5 examples/sec; 0.180 sec/batch)
2016-10-15 02:52:13.785358: step 26180, loss = 0.75 (728.5 examples/sec; 0.176 sec/batch)
2016-10-15 02:52:15.554129: step 26190, loss = 0.80 (713.9 examples/sec; 0.179 sec/batch)
2016-10-15 02:52:17.318542: step 26200, loss = 0.74 (747.9 examples/sec; 0.171 sec/batch)
2016-10-15 02:52:19.275035: step 26210, loss = 0.64 (682.1 examples/sec; 0.188 sec/batch)
2016-10-15 02:52:21.034644: step 26220, loss = 0.88 (719.2 examples/sec; 0.178 sec/batch)
2016-10-15 02:52:22.797327: step 26230, loss = 0.70 (732.9 examples/sec; 0.175 sec/batch)
2016-10-15 02:52:24.569353: step 26240, loss = 0.78 (684.0 examples/sec; 0.187 sec/batch)
2016-10-15 02:52:26.319144: step 26250, loss = 0.84 (751.9 examples/sec; 0.170 sec/batch)
2016-10-15 02:52:28.080194: step 26260, loss = 0.82 (737.1 examples/sec; 0.174 sec/batch)
2016-10-15 02:52:29.852456: step 26270, loss = 0.95 (738.1 examples/sec; 0.173 sec/batch)
2016-10-15 02:52:31.614858: step 26280, loss = 0.74 (711.7 examples/sec; 0.180 sec/batch)
2016-10-15 02:52:33.386067: step 26290, loss = 0.71 (712.0 examples/sec; 0.180 sec/batch)
2016-10-15 02:52:35.139294: step 26300, loss = 0.77 (722.5 examples/sec; 0.177 sec/batch)
2016-10-15 02:52:37.081717: step 26310, loss = 0.74 (740.0 examples/sec; 0.173 sec/batch)
2016-10-15 02:52:38.831489: step 26320, loss = 0.86 (735.6 examples/sec; 0.174 sec/batch)
2016-10-15 02:52:40.597561: step 26330, loss = 0.60 (726.2 examples/sec; 0.176 sec/batch)
2016-10-15 02:52:42.357554: step 26340, loss = 0.73 (732.3 examples/sec; 0.175 sec/batch)
2016-10-15 02:52:44.117793: step 26350, loss = 0.75 (712.6 examples/sec; 0.180 sec/batch)
2016-10-15 02:52:45.887302: step 26360, loss = 0.85 (717.7 examples/sec; 0.178 sec/batch)
2016-10-15 02:52:47.647536: step 26370, loss = 0.89 (720.5 examples/sec; 0.178 sec/batch)
2016-10-15 02:52:49.399917: step 26380, loss = 0.91 (720.2 examples/sec; 0.178 sec/batch)
2016-10-15 02:52:51.167508: step 26390, loss = 0.68 (704.1 examples/sec; 0.182 sec/batch)
2016-10-15 02:52:52.924806: step 26400, loss = 0.74 (711.2 examples/sec; 0.180 sec/batch)
2016-10-15 02:52:54.864074: step 26410, loss = 0.70 (744.9 examples/sec; 0.172 sec/batch)
2016-10-15 02:52:56.627399: step 26420, loss = 0.87 (717.2 examples/sec; 0.178 sec/batch)
2016-10-15 02:52:58.395851: step 26430, loss = 0.72 (735.5 examples/sec; 0.174 sec/batch)
2016-10-15 02:53:00.152120: step 26440, loss = 0.78 (739.6 examples/sec; 0.173 sec/batch)
2016-10-15 02:53:01.906737: step 26450, loss = 0.73 (728.1 examples/sec; 0.176 sec/batch)
2016-10-15 02:53:03.658605: step 26460, loss = 0.74 (732.0 examples/sec; 0.175 sec/batch)
2016-10-15 02:53:05.411123: step 26470, loss = 0.81 (747.0 examples/sec; 0.171 sec/batch)
2016-10-15 02:53:07.166409: step 26480, loss = 0.87 (719.9 examples/sec; 0.178 sec/batch)
2016-10-15 02:53:08.926384: step 26490, loss = 0.88 (719.4 examples/sec; 0.178 sec/batch)
2016-10-15 02:53:10.688591: step 26500, loss = 0.88 (737.7 examples/sec; 0.174 sec/batch)
2016-10-15 02:53:12.638082: step 26510, loss = 0.85 (703.0 examples/sec; 0.182 sec/batch)
2016-10-15 02:53:14.396982: step 26520, loss = 0.88 (734.8 examples/sec; 0.174 sec/batch)
2016-10-15 02:53:16.153240: step 26530, loss = 0.82 (735.7 examples/sec; 0.174 sec/batch)
2016-10-15 02:53:17.919963: step 26540, loss = 0.67 (752.6 examples/sec; 0.170 sec/batch)
2016-10-15 02:53:19.680834: step 26550, loss = 0.76 (731.6 examples/sec; 0.175 sec/batch)
2016-10-15 02:53:21.433668: step 26560, loss = 0.68 (737.5 examples/sec; 0.174 sec/batch)
2016-10-15 02:53:23.193082: step 26570, loss = 0.81 (735.5 examples/sec; 0.174 sec/batch)
2016-10-15 02:53:24.946465: step 26580, loss = 0.64 (714.3 examples/sec; 0.179 sec/batch)
2016-10-15 02:53:26.700551: step 26590, loss = 0.72 (728.7 examples/sec; 0.176 sec/batch)
2016-10-15 02:53:28.469412: step 26600, loss = 0.90 (707.0 examples/sec; 0.181 sec/batch)
2016-10-15 02:53:30.407934: step 26610, loss = 0.89 (709.4 examples/sec; 0.180 sec/batch)
2016-10-15 02:53:32.159278: step 26620, loss = 0.61 (710.8 examples/sec; 0.180 sec/batch)
2016-10-15 02:53:33.917750: step 26630, loss = 0.86 (734.1 examples/sec; 0.174 sec/batch)
2016-10-15 02:53:35.678447: step 26640, loss = 0.82 (752.6 examples/sec; 0.170 sec/batch)
2016-10-15 02:53:37.437454: step 26650, loss = 0.71 (738.2 examples/sec; 0.173 sec/batch)
2016-10-15 02:53:39.198134: step 26660, loss = 0.74 (710.6 examples/sec; 0.180 sec/batch)
2016-10-15 02:53:40.959784: step 26670, loss = 0.79 (724.9 examples/sec; 0.177 sec/batch)
2016-10-15 02:53:42.715265: step 26680, loss = 0.69 (741.8 examples/sec; 0.173 sec/batch)
2016-10-15 02:53:44.468152: step 26690, loss = 0.84 (738.1 examples/sec; 0.173 sec/batch)
2016-10-15 02:53:46.232521: step 26700, loss = 0.68 (735.6 examples/sec; 0.174 sec/batch)
2016-10-15 02:53:48.174283: step 26710, loss = 0.97 (741.2 examples/sec; 0.173 sec/batch)
2016-10-15 02:53:49.937341: step 26720, loss = 0.80 (736.4 examples/sec; 0.174 sec/batch)
2016-10-15 02:53:51.700461: step 26730, loss = 0.57 (696.1 examples/sec; 0.184 sec/batch)
2016-10-15 02:53:53.452141: step 26740, loss = 0.82 (707.4 examples/sec; 0.181 sec/batch)
2016-10-15 02:53:55.204921: step 26750, loss = 0.68 (731.1 examples/sec; 0.175 sec/batch)
2016-10-15 02:53:56.965384: step 26760, loss = 0.82 (731.5 examples/sec; 0.175 sec/batch)
2016-10-15 02:53:58.718721: step 26770, loss = 0.72 (738.5 examples/sec; 0.173 sec/batch)
2016-10-15 02:54:00.482717: step 26780, loss = 0.83 (724.6 examples/sec; 0.177 sec/batch)
2016-10-15 02:54:02.237005: step 26790, loss = 0.78 (736.6 examples/sec; 0.174 sec/batch)
2016-10-15 02:54:03.991790: step 26800, loss = 0.86 (741.7 examples/sec; 0.173 sec/batch)
2016-10-15 02:54:05.938756: step 26810, loss = 0.75 (750.7 examples/sec; 0.171 sec/batch)
2016-10-15 02:54:07.703062: step 26820, loss = 0.78 (730.6 examples/sec; 0.175 sec/batch)
2016-10-15 02:54:09.466442: step 26830, loss = 0.87 (721.8 examples/sec; 0.177 sec/batch)
2016-10-15 02:54:11.222410: step 26840, loss = 0.80 (714.4 examples/sec; 0.179 sec/batch)
2016-10-15 02:54:12.993111: step 26850, loss = 0.83 (723.9 examples/sec; 0.177 sec/batch)
2016-10-15 02:54:14.751494: step 26860, loss = 0.82 (732.0 examples/sec; 0.175 sec/batch)
2016-10-15 02:54:16.518603: step 26870, loss = 0.70 (730.1 examples/sec; 0.175 sec/batch)
2016-10-15 02:54:18.283350: step 26880, loss = 0.87 (741.8 examples/sec; 0.173 sec/batch)
2016-10-15 02:54:20.041910: step 26890, loss = 0.73 (730.1 examples/sec; 0.175 sec/batch)
2016-10-15 02:54:21.801961: step 26900, loss = 0.86 (733.9 examples/sec; 0.174 sec/batch)
2016-10-15 02:54:23.759628: step 26910, loss = 0.69 (728.6 examples/sec; 0.176 sec/batch)
2016-10-15 02:54:25.530610: step 26920, loss = 0.74 (716.9 examples/sec; 0.179 sec/batch)
2016-10-15 02:54:27.287782: step 26930, loss = 0.85 (703.2 examples/sec; 0.182 sec/batch)
2016-10-15 02:54:29.041437: step 26940, loss = 0.88 (726.8 examples/sec; 0.176 sec/batch)
2016-10-15 02:54:30.797595: step 26950, loss = 0.79 (744.5 examples/sec; 0.172 sec/batch)
2016-10-15 02:54:32.552396: step 26960, loss = 0.71 (728.0 examples/sec; 0.176 sec/batch)
2016-10-15 02:54:34.315533: step 26970, loss = 0.82 (716.7 examples/sec; 0.179 sec/batch)
2016-10-15 02:54:36.079469: step 26980, loss = 0.98 (699.0 examples/sec; 0.183 sec/batch)
2016-10-15 02:54:37.829941: step 26990, loss = 0.70 (741.2 examples/sec; 0.173 sec/batch)
2016-10-15 02:54:39.578278: step 27000, loss = 0.67 (741.0 examples/sec; 0.173 sec/batch)
2016-10-15 02:54:42.114658: step 27010, loss = 0.63 (712.9 examples/sec; 0.180 sec/batch)
2016-10-15 02:54:43.876376: step 27020, loss = 0.71 (739.0 examples/sec; 0.173 sec/batch)
2016-10-15 02:54:45.642869: step 27030, loss = 0.69 (731.3 examples/sec; 0.175 sec/batch)
2016-10-15 02:54:47.409054: step 27040, loss = 0.89 (709.0 examples/sec; 0.181 sec/batch)
2016-10-15 02:54:49.162991: step 27050, loss = 0.86 (731.1 examples/sec; 0.175 sec/batch)
2016-10-15 02:54:50.917884: step 27060, loss = 0.75 (743.3 examples/sec; 0.172 sec/batch)
2016-10-15 02:54:52.696034: step 27070, loss = 0.86 (677.6 examples/sec; 0.189 sec/batch)
2016-10-15 02:54:54.436466: step 27080, loss = 0.99 (758.0 examples/sec; 0.169 sec/batch)
2016-10-15 02:54:56.202167: step 27090, loss = 0.80 (710.0 examples/sec; 0.180 sec/batch)
2016-10-15 02:54:57.966201: step 27100, loss = 0.68 (742.3 examples/sec; 0.172 sec/batch)
2016-10-15 02:54:59.916931: step 27110, loss = 0.81 (765.6 examples/sec; 0.167 sec/batch)
2016-10-15 02:55:01.681695: step 27120, loss = 0.73 (738.3 examples/sec; 0.173 sec/batch)
2016-10-15 02:55:03.458639: step 27130, loss = 0.64 (738.5 examples/sec; 0.173 sec/batch)
2016-10-15 02:55:05.223958: step 27140, loss = 0.79 (720.4 examples/sec; 0.178 sec/batch)
2016-10-15 02:55:06.982393: step 27150, loss = 0.79 (720.8 examples/sec; 0.178 sec/batch)
2016-10-15 02:55:08.746911: step 27160, loss = 0.86 (743.8 examples/sec; 0.172 sec/batch)
2016-10-15 02:55:10.501435: step 27170, loss = 0.78 (756.6 examples/sec; 0.169 sec/batch)
2016-10-15 02:55:12.267158: step 27180, loss = 0.93 (734.8 examples/sec; 0.174 sec/batch)
2016-10-15 02:55:14.043406: step 27190, loss = 0.74 (686.7 examples/sec; 0.186 sec/batch)
2016-10-15 02:55:15.791035: step 27200, loss = 0.67 (738.7 examples/sec; 0.173 sec/batch)
2016-10-15 02:55:17.741735: step 27210, loss = 0.75 (734.7 examples/sec; 0.174 sec/batch)
2016-10-15 02:55:19.505703: step 27220, loss = 0.75 (693.4 examples/sec; 0.185 sec/batch)
2016-10-15 02:55:21.259323: step 27230, loss = 0.63 (730.9 examples/sec; 0.175 sec/batch)
2016-10-15 02:55:23.021043: step 27240, loss = 0.73 (698.5 examples/sec; 0.183 sec/batch)
2016-10-15 02:55:24.771397: step 27250, loss = 0.82 (727.2 examples/sec; 0.176 sec/batch)
2016-10-15 02:55:26.530422: step 27260, loss = 0.80 (724.7 examples/sec; 0.177 sec/batch)
2016-10-15 02:55:28.302937: step 27270, loss = 0.71 (726.8 examples/sec; 0.176 sec/batch)
2016-10-15 02:55:30.057242: step 27280, loss = 0.83 (731.3 examples/sec; 0.175 sec/batch)
2016-10-15 02:55:31.815561: step 27290, loss = 0.77 (710.7 examples/sec; 0.180 sec/batch)
2016-10-15 02:55:33.578148: step 27300, loss = 0.89 (724.9 examples/sec; 0.177 sec/batch)
2016-10-15 02:55:35.529884: step 27310, loss = 0.84 (708.8 examples/sec; 0.181 sec/batch)
2016-10-15 02:55:37.285558: step 27320, loss = 0.83 (741.3 examples/sec; 0.173 sec/batch)
2016-10-15 02:55:39.035029: step 27330, loss = 0.73 (727.0 examples/sec; 0.176 sec/batch)
2016-10-15 02:55:40.801390: step 27340, loss = 0.79 (724.6 examples/sec; 0.177 sec/batch)
2016-10-15 02:55:42.563754: step 27350, loss = 0.89 (729.0 examples/sec; 0.176 sec/batch)
2016-10-15 02:55:44.320866: step 27360, loss = 0.84 (714.7 examples/sec; 0.179 sec/batch)
2016-10-15 02:55:46.082713: step 27370, loss = 0.91 (718.2 examples/sec; 0.178 sec/batch)
2016-10-15 02:55:47.851857: step 27380, loss = 0.68 (715.0 examples/sec; 0.179 sec/batch)
2016-10-15 02:55:49.610958: step 27390, loss = 0.88 (718.8 examples/sec; 0.178 sec/batch)
2016-10-15 02:55:51.365389: step 27400, loss = 0.78 (715.4 examples/sec; 0.179 sec/batch)
2016-10-15 02:55:53.324064: step 27410, loss = 0.77 (728.0 examples/sec; 0.176 sec/batch)
2016-10-15 02:55:55.081190: step 27420, loss = 0.90 (764.1 examples/sec; 0.168 sec/batch)
2016-10-15 02:55:56.836087: step 27430, loss = 0.86 (726.6 examples/sec; 0.176 sec/batch)
2016-10-15 02:55:58.604427: step 27440, loss = 0.73 (732.3 examples/sec; 0.175 sec/batch)
2016-10-15 02:56:00.368975: step 27450, loss = 0.65 (721.6 examples/sec; 0.177 sec/batch)
2016-10-15 02:56:02.142206: step 27460, loss = 0.88 (721.7 examples/sec; 0.177 sec/batch)
2016-10-15 02:56:03.900314: step 27470, loss = 0.96 (727.8 examples/sec; 0.176 sec/batch)
2016-10-15 02:56:05.667364: step 27480, loss = 0.75 (734.9 examples/sec; 0.174 sec/batch)
2016-10-15 02:56:07.432814: step 27490, loss = 0.76 (735.4 examples/sec; 0.174 sec/batch)
2016-10-15 02:56:09.190125: step 27500, loss = 0.98 (737.0 examples/sec; 0.174 sec/batch)
2016-10-15 02:56:11.144536: step 27510, loss = 0.70 (701.4 examples/sec; 0.182 sec/batch)
2016-10-15 02:56:12.903600: step 27520, loss = 0.71 (720.2 examples/sec; 0.178 sec/batch)
2016-10-15 02:56:14.662608: step 27530, loss = 0.80 (739.1 examples/sec; 0.173 sec/batch)
2016-10-15 02:56:16.434051: step 27540, loss = 0.76 (738.1 examples/sec; 0.173 sec/batch)
2016-10-15 02:56:18.192762: step 27550, loss = 0.89 (732.2 examples/sec; 0.175 sec/batch)
2016-10-15 02:56:19.952600: step 27560, loss = 0.81 (732.8 examples/sec; 0.175 sec/batch)
2016-10-15 02:56:21.711292: step 27570, loss = 0.77 (704.5 examples/sec; 0.182 sec/batch)
2016-10-15 02:56:23.463003: step 27580, loss = 0.87 (731.1 examples/sec; 0.175 sec/batch)
2016-10-15 02:56:25.215733: step 27590, loss = 0.96 (751.4 examples/sec; 0.170 sec/batch)
2016-10-15 02:56:26.969987: step 27600, loss = 0.90 (731.2 examples/sec; 0.175 sec/batch)
2016-10-15 02:56:28.916935: step 27610, loss = 0.82 (750.5 examples/sec; 0.171 sec/batch)
2016-10-15 02:56:30.679563: step 27620, loss = 1.03 (715.7 examples/sec; 0.179 sec/batch)
2016-10-15 02:56:32.436127: step 27630, loss = 0.84 (737.9 examples/sec; 0.173 sec/batch)
2016-10-15 02:56:34.203604: step 27640, loss = 0.92 (732.2 examples/sec; 0.175 sec/batch)
2016-10-15 02:56:35.958759: step 27650, loss = 0.76 (719.9 examples/sec; 0.178 sec/batch)
2016-10-15 02:56:37.721029: step 27660, loss = 0.68 (733.4 examples/sec; 0.175 sec/batch)
2016-10-15 02:56:39.466993: step 27670, loss = 0.77 (736.6 examples/sec; 0.174 sec/batch)
2016-10-15 02:56:41.223611: step 27680, loss = 0.93 (731.8 examples/sec; 0.175 sec/batch)
2016-10-15 02:56:42.976202: step 27690, loss = 0.87 (725.2 examples/sec; 0.177 sec/batch)
2016-10-15 02:56:44.735170: step 27700, loss = 0.58 (739.8 examples/sec; 0.173 sec/batch)
2016-10-15 02:56:46.681566: step 27710, loss = 0.68 (691.8 examples/sec; 0.185 sec/batch)
2016-10-15 02:56:48.438601: step 27720, loss = 0.80 (737.2 examples/sec; 0.174 sec/batch)
2016-10-15 02:56:50.203688: step 27730, loss = 0.73 (724.0 examples/sec; 0.177 sec/batch)
2016-10-15 02:56:51.956288: step 27740, loss = 0.85 (743.1 examples/sec; 0.172 sec/batch)
2016-10-15 02:56:53.719000: step 27750, loss = 0.78 (746.3 examples/sec; 0.172 sec/batch)
2016-10-15 02:56:55.475160: step 27760, loss = 0.66 (747.2 examples/sec; 0.171 sec/batch)
2016-10-15 02:56:57.235164: step 27770, loss = 0.77 (728.5 examples/sec; 0.176 sec/batch)
2016-10-15 02:56:58.991737: step 27780, loss = 0.87 (727.6 examples/sec; 0.176 sec/batch)
2016-10-15 02:57:00.753194: step 27790, loss = 0.94 (731.8 examples/sec; 0.175 sec/batch)
2016-10-15 02:57:02.515515: step 27800, loss = 0.93 (726.2 examples/sec; 0.176 sec/batch)
2016-10-15 02:57:04.457880: step 27810, loss = 0.78 (747.5 examples/sec; 0.171 sec/batch)
2016-10-15 02:57:06.216987: step 27820, loss = 0.75 (757.7 examples/sec; 0.169 sec/batch)
2016-10-15 02:57:07.976039: step 27830, loss = 0.83 (723.7 examples/sec; 0.177 sec/batch)
2016-10-15 02:57:09.734165: step 27840, loss = 0.77 (744.6 examples/sec; 0.172 sec/batch)
2016-10-15 02:57:11.497269: step 27850, loss = 0.82 (730.4 examples/sec; 0.175 sec/batch)
2016-10-15 02:57:13.258234: step 27860, loss = 0.59 (725.5 examples/sec; 0.176 sec/batch)
2016-10-15 02:57:15.019972: step 27870, loss = 0.87 (758.5 examples/sec; 0.169 sec/batch)
2016-10-15 02:57:16.787911: step 27880, loss = 0.98 (723.7 examples/sec; 0.177 sec/batch)
2016-10-15 02:57:18.554157: step 27890, loss = 0.76 (708.5 examples/sec; 0.181 sec/batch)
2016-10-15 02:57:20.310162: step 27900, loss = 0.75 (732.0 examples/sec; 0.175 sec/batch)
2016-10-15 02:57:22.256163: step 27910, loss = 0.75 (732.2 examples/sec; 0.175 sec/batch)
2016-10-15 02:57:24.014889: step 27920, loss = 0.85 (716.9 examples/sec; 0.179 sec/batch)
2016-10-15 02:57:25.777037: step 27930, loss = 0.77 (739.9 examples/sec; 0.173 sec/batch)
2016-10-15 02:57:27.545835: step 27940, loss = 0.80 (713.8 examples/sec; 0.179 sec/batch)
2016-10-15 02:57:29.302403: step 27950, loss = 0.79 (744.7 examples/sec; 0.172 sec/batch)
2016-10-15 02:57:31.063229: step 27960, loss = 0.69 (725.4 examples/sec; 0.176 sec/batch)
2016-10-15 02:57:32.827451: step 27970, loss = 0.78 (717.7 examples/sec; 0.178 sec/batch)
2016-10-15 02:57:34.593957: step 27980, loss = 0.89 (726.8 examples/sec; 0.176 sec/batch)
2016-10-15 02:57:36.341259: step 27990, loss = 0.85 (742.5 examples/sec; 0.172 sec/batch)
2016-10-15 02:57:38.096042: step 28000, loss = 0.84 (737.5 examples/sec; 0.174 sec/batch)
2016-10-15 02:57:40.603012: step 28010, loss = 0.81 (693.8 examples/sec; 0.185 sec/batch)
2016-10-15 02:57:42.357856: step 28020, loss = 0.92 (728.6 examples/sec; 0.176 sec/batch)
2016-10-15 02:57:44.125450: step 28030, loss = 0.73 (695.6 examples/sec; 0.184 sec/batch)
2016-10-15 02:57:45.877837: step 28040, loss = 0.79 (786.7 examples/sec; 0.163 sec/batch)
